TimeStep,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ
8.500000,0.564710,0.247053,0.114121,0.605015,-0.156234,-0.069086,-0.777672
8.510000,0.562902,0.249464,0.112795,0.603463,-0.154232,-0.066631,-0.779490
8.520000,0.561095,0.251873,0.111470,0.601909,-0.152237,-0.064186,-0.781287
8.530000,0.559290,0.254281,0.110146,0.600354,-0.150250,-0.061753,-0.783062
8.540000,0.557485,0.256686,0.108823,0.598797,-0.148270,-0.059330,-0.784818
8.550000,0.555682,0.259090,0.107500,0.597238,-0.146298,-0.056919,-0.786552
8.560000,0.553881,0.261492,0.106179,0.595678,-0.144333,-0.054519,-0.788266
8.570000,0.552081,0.263892,0.104859,0.594117,-0.142375,-0.052129,-0.789960
8.580000,0.550282,0.266291,0.103540,0.592555,-0.140426,-0.049751,-0.791634
8.590000,0.548485,0.268687,0.102222,0.590992,-0.138484,-0.047384,-0.793288
8.600000,0.546689,0.271082,0.100905,0.589429,-0.136550,-0.045029,-0.794922
8.610000,0.544894,0.273474,0.099589,0.587865,-0.134624,-0.042685,-0.796536
8.620000,0.543101,0.275865,0.098274,0.586300,-0.132705,-0.040352,-0.798131
8.630000,0.541310,0.278254,0.096960,0.584736,-0.130795,-0.038030,-0.799706
8.640000,0.539520,0.280641,0.095648,0.583171,-0.128893,-0.035720,-0.801263
8.650000,0.537731,0.283025,0.094336,0.581607,-0.126998,-0.033421,-0.802800
8.660000,0.535944,0.285408,0.093025,0.580042,-0.125112,-0.031134,-0.804319
8.670000,0.534158,0.287789,0.091716,0.578479,-0.123234,-0.028858,-0.805818
8.680000,0.532374,0.290168,0.090408,0.576915,-0.121364,-0.026594,-0.807299
8.690000,0.530592,0.292545,0.089100,0.575352,-0.119503,-0.024341,-0.808762
8.700000,0.528811,0.294919,0.087794,0.573790,-0.117649,-0.022100,-0.810207
8.710000,0.527031,0.297292,0.086489,0.572229,-0.115804,-0.019871,-0.811633
8.720000,0.525253,0.299662,0.085186,0.570669,-0.113968,-0.017653,-0.813042
8.730000,0.523477,0.302031,0.083883,0.569110,-0.112139,-0.015446,-0.814432
8.740000,0.521702,0.304397,0.082582,0.567552,-0.110319,-0.013252,-0.815806
8.750000,0.519929,0.306761,0.081281,0.565995,-0.108507,-0.011068,-0.817161
8.760000,0.518158,0.309123,0.079982,0.564440,-0.106704,-0.008897,-0.818500
8.770000,0.516388,0.311483,0.078684,0.562887,-0.104909,-0.006737,-0.819821
8.780000,0.514620,0.313841,0.077388,0.561335,-0.103123,-0.004589,-0.821126
8.790000,0.512853,0.316196,0.076092,0.559785,-0.101345,-0.002452,-0.822413
8.800000,0.511088,0.318549,0.074798,0.558237,-0.099576,-0.000327,-0.823684
8.810000,0.509325,0.320900,0.073505,0.556691,-0.097815,0.001787,-0.824939
8.820000,0.507564,0.323249,0.072213,0.555147,-0.096063,0.003888,-0.826177
8.830000,0.505804,0.325595,0.070923,0.553606,-0.094319,0.005979,-0.827399
8.840000,0.504046,0.327939,0.069634,0.552066,-0.092584,0.008057,-0.828605
8.850000,0.502289,0.330281,0.068346,0.550529,-0.090858,0.010124,-0.829795
8.860000,0.500535,0.332620,0.067059,0.548995,-0.089140,0.012180,-0.830970
8.870000,0.498782,0.334957,0.065773,0.547463,-0.087430,0.014224,-0.832129
8.880000,0.497031,0.337292,0.064489,0.545934,-0.085730,0.016256,-0.833272
8.890000,0.495282,0.339625,0.063206,0.544407,-0.084037,0.018277,-0.834401
8.900000,0.493534,0.341955,0.061925,0.542883,-0.082354,0.020286,-0.835514
8.910000,0.491788,0.344282,0.060645,0.541363,-0.080679,0.022284,-0.836613
8.920000,0.490044,0.346607,0.059366,0.539845,-0.079013,0.024271,-0.837696
8.930000,0.488302,0.348930,0.058088,0.538331,-0.077355,0.026245,-0.838765
8.940000,0.486562,0.351250,0.056812,0.536819,-0.075706,0.028209,-0.839820
8.950000,0.484824,0.353568,0.055537,0.535311,-0.074065,0.030161,-0.840861
8.960000,0.483087,0.355884,0.054264,0.533807,-0.072433,0.032102,-0.841887
8.970000,0.481353,0.358197,0.052992,0.532305,-0.070810,0.034031,-0.842899
8.980000,0.479620,0.360507,0.051721,0.530807,-0.069195,0.035949,-0.843898
8.990000,0.477889,0.362815,0.050452,0.529313,-0.067589,0.037856,-0.844883
9.000000,0.476160,0.365120,0.049184,0.527822,-0.065991,0.039751,-0.845854
9.010000,0.474433,0.367423,0.047918,0.526335,-0.064402,0.041635,-0.846812
9.020000,0.472708,0.369723,0.046652,0.524852,-0.062821,0.043508,-0.847756
9.030000,0.470985,0.372020,0.045389,0.523372,-0.061249,0.045370,-0.848688
9.040000,0.469263,0.374315,0.044127,0.521897,-0.059686,0.047221,-0.849607
9.050000,0.467544,0.376608,0.042866,0.520425,-0.058131,0.049060,-0.850513
9.060000,0.465827,0.378897,0.041606,0.518957,-0.056584,0.050889,-0.851406
9.070000,0.464112,0.381184,0.040349,0.517494,-0.055046,0.052706,-0.852287
9.080000,0.462398,0.383469,0.039092,0.516034,-0.053516,0.054513,-0.853155
9.090000,0.460687,0.385750,0.037837,0.514578,-0.051995,0.056309,-0.854011
9.100000,0.458978,0.388029,0.036584,0.513127,-0.050482,0.058093,-0.854855
9.110000,0.457271,0.390306,0.035332,0.511680,-0.048978,0.059867,-0.855687
9.120000,0.455566,0.392579,0.034081,0.510237,-0.047482,0.061630,-0.856507
9.130000,0.453863,0.394850,0.032833,0.508799,-0.045995,0.063382,-0.857316
9.140000,0.452161,0.397118,0.031585,0.507365,-0.044515,0.065123,-0.858113
9.150000,0.450463,0.399383,0.030339,0.505935,-0.043044,0.066854,-0.858899
9.160000,0.448766,0.401646,0.029095,0.504510,-0.041582,0.068574,-0.859673
9.170000,0.447071,0.403905,0.027852,0.503090,-0.040127,0.070283,-0.860437
9.180000,0.445378,0.406162,0.026611,0.501673,-0.038681,0.071982,-0.861189
9.190000,0.443688,0.408416,0.025371,0.500262,-0.037243,0.073670,-0.861930
9.200000,0.441999,0.410667,0.024133,0.498855,-0.035814,0.075348,-0.862661
9.210000,0.440313,0.412916,0.022896,0.497453,-0.034392,0.077015,-0.863381
9.220000,0.438629,0.415161,0.021661,0.496055,-0.032979,0.078672,-0.864090
9.230000,0.436947,0.417403,0.020428,0.494662,-0.031573,0.080318,-0.864790
9.240000,0.435268,0.419643,0.019196,0.493274,-0.030176,0.081955,-0.865479
9.250000,0.433590,0.421880,0.017966,0.491891,-0.028787,0.083581,-0.866157
9.260000,0.431915,0.424113,0.016738,0.490513,-0.027406,0.085196,-0.866826
9.270000,0.430242,0.426344,0.015511,0.489139,-0.026033,0.086802,-0.867485
9.280000,0.428571,0.428572,0.014285,0.487770,-0.024668,0.088397,-0.868135
9.290000,0.426902,0.430797,0.013062,0.486406,-0.023311,0.089983,-0.868774
9.300000,0.425236,0.433019,0.011840,0.485047,-0.021962,0.091558,-0.869404
9.310000,0.423572,0.435237,0.010619,0.483693,-0.020620,0.093123,-0.870025
9.320000,0.421910,0.437453,0.009401,0.482344,-0.019287,0.094679,-0.870636
9.330000,0.420251,0.439666,0.008184,0.481000,-0.017961,0.096224,-0.871239
9.340000,0.418593,0.441875,0.006968,0.479661,-0.016643,0.097760,-0.871832
9.350000,0.416938,0.444082,0.005755,0.478327,-0.015333,0.099286,-0.872416
9.360000,0.415286,0.446286,0.004543,0.476998,-0.014031,0.100802,-0.872992
9.370000,0.413636,0.448486,0.003333,0.475675,-0.012736,0.102309,-0.873559
9.380000,0.411988,0.450683,0.002124,0.474356,-0.011449,0.103806,-0.874117
9.390000,0.410342,0.452877,0.000917,0.473042,-0.010170,0.105293,-0.874666
9.400000,0.408699,0.455068,-0.000288,0.471733,-0.008898,0.106771,-0.875208
9.410000,0.407058,0.457256,-0.001491,0.470430,-0.007634,0.108239,-0.875741
9.420000,0.405419,0.459441,-0.002692,0.469132,-0.006378,0.109698,-0.876265
9.430000,0.403783,0.461622,-0.003892,0.467838,-0.005129,0.111148,-0.876782
9.440000,0.402150,0.463801,-0.005090,0.466550,-0.003887,0.112588,-0.877291
9.450000,0.400518,0.465976,-0.006287,0.465268,-0.002653,0.114019,-0.877792
9.460000,0.398889,0.468147,-0.007481,0.463990,-0.001426,0.115441,-0.878285
9.470000,0.397263,0.470316,-0.008674,0.462718,-0.000206,0.116853,-0.878771
9.480000,0.395639,0.472481,-0.009865,0.461450,0.001006,0.118257,-0.879249
9.490000,0.394018,0.474643,-0.011054,0.460188,0.002210,0.119651,-0.879719
9.500000,0.392399,0.476802,-0.012241,0.458931,0.003408,0.121037,-0.880182
9.510000,0.390782,0.478957,-0.013427,0.457680,0.004598,0.122413,-0.880638
9.520000,0.389168,0.481110,-0.014610,0.456433,0.005781,0.123781,-0.881087
9.530000,0.387556,0.483258,-0.015792,0.455192,0.006957,0.125140,-0.881528
9.540000,0.385947,0.485404,-0.016972,0.453956,0.008126,0.126490,-0.881963
9.550000,0.384341,0.487546,-0.018150,0.452726,0.009288,0.127831,-0.882390
9.560000,0.382737,0.489685,-0.019326,0.451500,0.010443,0.129163,-0.882811
9.570000,0.381135,0.491820,-0.020501,0.450280,0.011591,0.130487,-0.883225
9.580000,0.379536,0.493952,-0.021673,0.449065,0.012731,0.131802,-0.883633
9.590000,0.377940,0.496080,-0.022844,0.447855,0.013865,0.133109,-0.884034
9.600000,0.376346,0.498205,-0.024013,0.446651,0.014992,0.134407,-0.884428
9.610000,0.374755,0.500327,-0.025180,0.445452,0.016112,0.135697,-0.884816
9.620000,0.373166,0.502445,-0.026345,0.444258,0.017225,0.136979,-0.885198
9.630000,0.371580,0.504560,-0.027508,0.443069,0.018332,0.138252,-0.885573
9.640000,0.369997,0.506671,-0.028669,0.441886,0.019432,0.139516,-0.885943
9.650000,0.368416,0.508779,-0.029828,0.440707,0.020524,0.140773,-0.886306
9.660000,0.366838,0.510883,-0.030986,0.439534,0.021611,0.142021,-0.886664
9.670000,0.365262,0.512984,-0.032141,0.438367,0.022690,0.143261,-0.887015
9.680000,0.363689,0.515081,-0.033295,0.437204,0.023763,0.144494,-0.887361
9.690000,0.362119,0.517175,-0.034446,0.436047,0.024830,0.145718,-0.887701
9.700000,0.360551,0.519265,-0.035596,0.434895,0.025890,0.146934,-0.888035
9.710000,0.358987,0.521351,-0.036743,0.433748,0.026943,0.148142,-0.888364
9.720000,0.357424,0.523434,-0.037889,0.432606,0.027990,0.149342,-0.888687
9.730000,0.355865,0.525513,-0.039032,0.431470,0.029030,0.150535,-0.889005
9.740000,0.354308,0.527589,-0.040174,0.430339,0.030064,0.151719,-0.889318
9.750000,0.352754,0.529661,-0.041314,0.429213,0.031092,0.152896,-0.889625
9.760000,0.351203,0.531730,-0.042451,0.428092,0.032114,0.154066,-0.889927
9.770000,0.349654,0.533794,-0.043587,0.426976,0.033129,0.155227,-0.890224
9.780000,0.348108,0.535856,-0.044721,0.425866,0.034137,0.156381,-0.890516
9.790000,0.346565,0.537913,-0.045852,0.424760,0.035140,0.157528,-0.890802
9.800000,0.345025,0.539967,-0.046982,0.423660,0.036137,0.158667,-0.891084
9.810000,0.343487,0.542017,-0.048109,0.422565,0.037127,0.159798,-0.891361
9.820000,0.341953,0.544063,-0.049235,0.421475,0.038111,0.160922,-0.891633
9.830000,0.340421,0.546106,-0.050358,0.420390,0.039089,0.162039,-0.891901
9.840000,0.338892,0.548145,-0.051479,0.419311,0.040061,0.163149,-0.892164
9.850000,0.337365,0.550180,-0.052599,0.418236,0.041027,0.164251,-0.892422
9.860000,0.335842,0.552211,-0.053716,0.417167,0.041987,0.165346,-0.892676
9.870000,0.334321,0.554238,-0.054831,0.416102,0.042941,0.166434,-0.892925
9.880000,0.332803,0.556262,-0.055944,0.415043,0.043890,0.167515,-0.893170
9.890000,0.331288,0.558282,-0.057055,0.413989,0.044832,0.168588,-0.893410
9.900000,0.329776,0.560298,-0.058164,0.412939,0.045769,0.169655,-0.893646
9.910000,0.328267,0.562311,-0.059271,0.411895,0.046699,0.170715,-0.893878
9.920000,0.326761,0.564319,-0.060375,0.410856,0.047624,0.171768,-0.894106
9.930000,0.325257,0.566324,-0.061478,0.409822,0.048543,0.172813,-0.894329
9.940000,0.323757,0.568324,-0.062578,0.408793,0.049457,0.173853,-0.894549
9.950000,0.322259,0.570321,-0.063677,0.407769,0.050365,0.174885,-0.894764
9.960000,0.320764,0.572314,-0.064773,0.406750,0.051267,0.175910,-0.894976
9.970000,0.319273,0.574303,-0.065867,0.405735,0.052164,0.176929,-0.895184
9.980000,0.317784,0.576288,-0.066959,0.404726,0.053055,0.177941,-0.895388
9.990000,0.316298,0.578270,-0.068048,0.403722,0.053940,0.178947,-0.895588
10.000000,0.314815,0.580247,-0.069136,0.402722,0.054821,0.179946,-0.895784
10.010000,0.313335,0.582220,-0.070221,0.401728,0.055695,0.180938,-0.895977
10.020000,0.311858,0.584190,-0.071304,0.400738,0.056564,0.181924,-0.896166
10.030000,0.310384,0.586155,-0.072385,0.399754,0.057428,0.182904,-0.896351
10.040000,0.308913,0.588116,-0.073464,0.398774,0.058287,0.183877,-0.896533
10.050000,0.307445,0.590074,-0.074541,0.397799,0.059140,0.184844,-0.896711
10.060000,0.305980,0.592027,-0.075615,0.396829,0.059987,0.185804,-0.896887
10.070000,0.304518,0.593977,-0.076687,0.395863,0.060830,0.186758,-0.897058
10.080000,0.303059,0.595922,-0.077757,0.394903,0.061667,0.187706,-0.897226
10.090000,0.301603,0.597863,-0.078825,0.393947,0.062499,0.188648,-0.897392
10.100000,0.300150,0.599801,-0.079890,0.392996,0.063326,0.189584,-0.897553
10.110000,0.298700,0.601734,-0.080954,0.392050,0.064148,0.190513,-0.897712
10.120000,0.297253,0.603663,-0.082015,0.391108,0.064965,0.191437,-0.897867
10.130000,0.295809,0.605588,-0.083073,0.390171,0.065776,0.192354,-0.898020
10.140000,0.294368,0.607509,-0.084130,0.389239,0.066583,0.193266,-0.898169
10.150000,0.292931,0.609426,-0.085184,0.388312,0.067385,0.194171,-0.898315
10.160000,0.291496,0.611338,-0.086236,0.387389,0.068181,0.195071,-0.898459
10.170000,0.290065,0.613247,-0.087286,0.386471,0.068973,0.195964,-0.898599
10.180000,0.288637,0.615151,-0.088333,0.385558,0.069759,0.196852,-0.898737
10.190000,0.287211,0.617051,-0.089378,0.384649,0.070541,0.197734,-0.898871
10.200000,0.285789,0.618947,-0.090421,0.383745,0.071318,0.198611,-0.899003
10.210000,0.284370,0.620839,-0.091462,0.382846,0.072090,0.199482,-0.899132
10.220000,0.282955,0.622727,-0.092500,0.381951,0.072858,0.200347,-0.899259
10.230000,0.281542,0.624611,-0.093536,0.381061,0.073620,0.201206,-0.899383
10.240000,0.280133,0.626490,-0.094569,0.380175,0.074378,0.202060,-0.899504
10.250000,0.278726,0.628365,-0.095601,0.379293,0.075131,0.202908,-0.899622
10.260000,0.277323,0.630236,-0.096630,0.378417,0.075879,0.203751,-0.899738
10.270000,0.275923,0.632102,-0.097656,0.377544,0.076623,0.204588,-0.899852
10.280000,0.274526,0.633965,-0.098681,0.376677,0.077362,0.205420,-0.899962
10.290000,0.273133,0.635823,-0.099703,0.375813,0.078097,0.206246,-0.900071
10.300000,0.271742,0.637677,-0.100722,0.374955,0.078827,0.207067,-0.900177
10.310000,0.270355,0.639526,-0.101739,0.374100,0.079552,0.207883,-0.900281
10.320000,0.268971,0.641371,-0.102754,0.373250,0.080273,0.208693,-0.900382
10.330000,0.267591,0.643212,-0.103767,0.372405,0.080990,0.209498,-0.900481
10.340000,0.266213,0.645049,-0.104777,0.371563,0.081702,0.210298,-0.900578
10.350000,0.264839,0.646881,-0.105785,0.370727,0.082409,0.211093,-0.900672
10.360000,0.263468,0.648709,-0.106790,0.369894,0.083112,0.211882,-0.900764
10.370000,0.262100,0.650533,-0.107793,0.369066,0.083811,0.212667,-0.900855
10.380000,0.260736,0.652352,-0.108794,0.368242,0.084506,0.213446,-0.900942
10.390000,0.259375,0.654167,-0.109792,0.367423,0.085196,0.214220,-0.901028
10.400000,0.258017,0.655978,-0.110788,0.366607,0.085881,0.214990,-0.901112
10.410000,0.256662,0.657784,-0.111781,0.365796,0.086563,0.215754,-0.901194
10.420000,0.255311,0.659585,-0.112772,0.364990,0.087240,0.216513,-0.901273
10.430000,0.253963,0.661383,-0.113761,0.364187,0.087913,0.217268,-0.901351
10.440000,0.252618,0.663176,-0.114747,0.363389,0.088582,0.218017,-0.901427
10.450000,0.251277,0.664964,-0.115730,0.362595,0.089247,0.218762,-0.901501
10.460000,0.249939,0.666748,-0.116712,0.361805,0.089908,0.219502,-0.901572
10.470000,0.248604,0.668528,-0.117690,0.361019,0.090564,0.220237,-0.901643
10.480000,0.247273,0.670303,-0.118667,0.360237,0.091217,0.220967,-0.901711
10.490000,0.245945,0.672074,-0.119641,0.359460,0.091865,0.221692,-0.901777
10.500000,0.244620,0.673840,-0.120612,0.358686,0.092509,0.222413,-0.901842
10.510000,0.243299,0.675602,-0.121581,0.357917,0.093150,0.223130,-0.901904
10.520000,0.241981,0.677359,-0.122547,0.357152,0.093786,0.223841,-0.901966
10.530000,0.240666,0.679112,-0.123511,0.356391,0.094419,0.224548,-0.902025
10.540000,0.239355,0.680860,-0.124473,0.355634,0.095047,0.225250,-0.902083
10.550000,0.238047,0.682604,-0.125432,0.354881,0.095672,0.225948,-0.902139
10.560000,0.236743,0.684343,-0.126389,0.354132,0.096292,0.226642,-0.902193
10.570000,0.235442,0.686078,-0.127343,0.353387,0.096909,0.227330,-0.902246
10.580000,0.234144,0.687808,-0.128294,0.352645,0.097522,0.228015,-0.902297
10.590000,0.232850,0.689533,-0.129243,0.351908,0.098131,0.228695,-0.902347
10.600000,0.231559,0.691254,-0.130190,0.351175,0.098737,0.229370,-0.902395
10.610000,0.230272,0.692971,-0.131134,0.350446,0.099338,0.230042,-0.902441
10.620000,0.228988,0.694683,-0.132076,0.349720,0.099936,0.230708,-0.902487
10.630000,0.227707,0.696390,-0.133015,0.348999,0.100530,0.231371,-0.902530
10.640000,0.226430,0.698093,-0.133951,0.348281,0.101121,0.232029,-0.902572
10.650000,0.225157,0.699791,-0.134885,0.347568,0.101707,0.232683,-0.902613
10.660000,0.223887,0.701484,-0.135816,0.346858,0.102291,0.233333,-0.902653
10.670000,0.222620,0.703173,-0.136745,0.346152,0.102870,0.233979,-0.902691
10.680000,0.221357,0.704858,-0.137672,0.345449,0.103446,0.234620,-0.902728
10.690000,0.220097,0.706537,-0.138595,0.344751,0.104018,0.235258,-0.902763
10.700000,0.218841,0.708212,-0.139517,0.344056,0.104587,0.235891,-0.902797
10.710000,0.217588,0.709882,-0.140435,0.343365,0.105152,0.236520,-0.902830
10.720000,0.216339,0.711548,-0.141351,0.342678,0.105714,0.237145,-0.902861
10.730000,0.215093,0.713209,-0.142265,0.341995,0.106272,0.237766,-0.902892
10.740000,0.213851,0.714865,-0.143176,0.341315,0.106827,0.238383,-0.902921
10.750000,0.212612,0.716517,-0.144084,0.340639,0.107378,0.238996,-0.902949
10.760000,0.211377,0.718164,-0.144990,0.339967,0.107926,0.239605,-0.902975
10.770000,0.210146,0.719806,-0.145893,0.339298,0.108470,0.240210,-0.903001
10.780000,0.208917,0.721444,-0.146794,0.338633,0.109011,0.240812,-0.903025
10.790000,0.207693,0.723076,-0.147692,0.337971,0.109549,0.241409,-0.903048
10.800000,0.206472,0.724704,-0.148587,0.337314,0.110083,0.242003,-0.903070
10.810000,0.205254,0.726328,-0.149480,0.336659,0.110614,0.242592,-0.903091
10.820000,0.204040,0.727946,-0.150370,0.336009,0.111142,0.243178,-0.903111
10.830000,0.202830,0.729560,-0.151258,0.335362,0.111666,0.243760,-0.903130
10.840000,0.201623,0.731169,-0.152143,0.334718,0.112187,0.244339,-0.903148
10.850000,0.200420,0.732774,-0.153025,0.334078,0.112705,0.244913,-0.903165
10.860000,0.199220,0.734373,-0.153905,0.333442,0.113220,0.245484,-0.903181
10.870000,0.198024,0.735968,-0.154782,0.332809,0.113731,0.246051,-0.903196
10.880000,0.196832,0.737558,-0.155657,0.332179,0.114239,0.246615,-0.903209
10.890000,0.195643,0.739143,-0.156529,0.331553,0.114744,0.247175,-0.903222
10.900000,0.194457,0.740724,-0.157398,0.330931,0.115246,0.247731,-0.903234
10.910000,0.193276,0.742299,-0.158265,0.330312,0.115745,0.248284,-0.903245
10.920000,0.192097,0.743870,-0.159129,0.329696,0.116240,0.248833,-0.903256
10.930000,0.190923,0.745436,-0.159990,0.329084,0.116733,0.249379,-0.903265
10.940000,0.189752,0.746997,-0.160848,0.328475,0.117222,0.249921,-0.903273
10.950000,0.188585,0.748554,-0.161704,0.327869,0.117709,0.250460,-0.903281
10.960000,0.187421,0.750105,-0.162558,0.327267,0.118192,0.250995,-0.903288
10.970000,0.186261,0.751652,-0.163408,0.326668,0.118672,0.251527,-0.903293
10.980000,0.185105,0.753194,-0.164256,0.326073,0.119150,0.252055,-0.903298
10.990000,0.183952,0.754731,-0.165102,0.325481,0.119624,0.252580,-0.903303
11.000000,0.182803,0.756263,-0.165944,0.324892,0.120095,0.253101,-0.903306
11.010000,0.181658,0.757790,-0.166784,0.324307,0.120564,0.253619,-0.903309
11.020000,0.180516,0.759312,-0.167622,0.323724,0.121029,0.254134,-0.903311
11.030000,0.179378,0.760830,-0.168456,0.323145,0.121492,0.254646,-0.903312
11.040000,0.178243,0.762342,-0.169288,0.322570,0.121952,0.255154,-0.903312
11.050000,0.177112,0.763850,-0.170118,0.321997,0.122408,0.255659,-0.903312
11.060000,0.175985,0.765353,-0.170944,0.321428,0.122862,0.256160,-0.903311
11.070000,0.174862,0.766851,-0.171768,0.320862,0.123313,0.256659,-0.903309
11.080000,0.173742,0.768344,-0.172589,0.320299,0.123761,0.257154,-0.903307
11.090000,0.172626,0.769832,-0.173408,0.319739,0.124207,0.257646,-0.903304
11.100000,0.171514,0.771315,-0.174223,0.319183,0.124649,0.258135,-0.903300
11.110000,0.170405,0.772793,-0.175036,0.318630,0.125089,0.258620,-0.903296
11.120000,0.169300,0.774267,-0.175847,0.318079,0.125526,0.259103,-0.903291
11.130000,0.168199,0.775735,-0.176654,0.317532,0.125961,0.259582,-0.903285
11.140000,0.167101,0.777199,-0.177459,0.316988,0.126392,0.260058,-0.903279
11.150000,0.166007,0.778657,-0.178261,0.316447,0.126821,0.260531,-0.903272
11.160000,0.164917,0.780111,-0.179061,0.315909,0.127247,0.261001,-0.903265
11.170000,0.163831,0.781559,-0.179858,0.315375,0.127671,0.261468,-0.903257
11.180000,0.162748,0.783003,-0.180652,0.314843,0.128092,0.261932,-0.903249
11.190000,0.161669,0.784441,-0.181443,0.314314,0.128510,0.262393,-0.903240
11.200000,0.160594,0.785875,-0.182231,0.313788,0.128925,0.262851,-0.903230
11.210000,0.159522,0.787304,-0.183017,0.313266,0.129338,0.263306,-0.903220
11.220000,0.158454,0.788728,-0.183800,0.312746,0.129748,0.263758,-0.903209
11.230000,0.157390,0.790146,-0.184580,0.312229,0.130156,0.264208,-0.903198
11.240000,0.156330,0.791560,-0.185358,0.311716,0.130561,0.264654,-0.903186
11.250000,0.155273,0.792969,-0.186133,0.311205,0.130964,0.265097,-0.903174
11.260000,0.154221,0.794372,-0.186905,0.310697,0.131364,0.265538,-0.903161
11.270000,0.153172,0.795771,-0.187674,0.310192,0.131761,0.265975,-0.903148
11.280000,0.152126,0.797165,-0.188441,0.309690,0.132156,0.266410,-0.903135
11.290000,0.151085,0.798554,-0.189205,0.309191,0.132548,0.266842,-0.903121
11.300000,0.150047,0.799937,-0.189966,0.308695,0.132938,0.267271,-0.903106
11.310000,0.149013,0.801316,-0.190724,0.308202,0.133326,0.267697,-0.903091
11.320000,0.147983,0.802690,-0.191479,0.307711,0.133711,0.268121,-0.903076
11.330000,0.146956,0.804058,-0.192232,0.307224,0.134093,0.268541,-0.903060
11.340000,0.145934,0.805422,-0.192982,0.306739,0.134473,0.268959,-0.903044
11.350000,0.144915,0.806781,-0.193729,0.306257,0.134851,0.269375,-0.903028
11.360000,0.143899,0.808134,-0.194474,0.305778,0.135226,0.269787,-0.903011
11.370000,0.142888,0.809483,-0.195215,0.305302,0.135599,0.270197,-0.902994
11.380000,0.141881,0.810826,-0.195954,0.304828,0.135970,0.270604,-0.902976
11.390000,0.140877,0.812164,-0.196690,0.304357,0.136338,0.271009,-0.902958
11.400000,0.139877,0.813498,-0.197424,0.303889,0.136703,0.271411,-0.902939
11.410000,0.138881,0.814826,-0.198154,0.303424,0.137067,0.271810,-0.902921
11.420000,0.137888,0.816149,-0.198882,0.302962,0.137428,0.272206,-0.902902
11.430000,0.136900,0.817467,-0.199607,0.302502,0.137787,0.272600,-0.902882
11.440000,0.135915,0.818780,-0.200329,0.302045,0.138143,0.272992,-0.902863
11.450000,0.134934,0.820088,-0.201049,0.301591,0.138497,0.273381,-0.902842
11.460000,0.133957,0.821391,-0.201765,0.301139,0.138849,0.273767,-0.902822
11.470000,0.132983,0.822689,-0.202479,0.300690,0.139199,0.274151,-0.902801
11.480000,0.132014,0.823982,-0.203190,0.300244,0.139546,0.274532,-0.902781
11.490000,0.131048,0.825270,-0.203898,0.299800,0.139891,0.274911,-0.902759
11.500000,0.130086,0.826552,-0.204604,0.299359,0.140234,0.275287,-0.902738
11.510000,0.129128,0.827830,-0.205306,0.298921,0.140575,0.275661,-0.902716
11.520000,0.128173,0.829102,-0.206006,0.298485,0.140914,0.276032,-0.902694
11.530000,0.127223,0.830369,-0.206703,0.298052,0.141250,0.276401,-0.902672
11.540000,0.126276,0.831632,-0.207397,0.297621,0.141584,0.276767,-0.902649
11.550000,0.125333,0.832889,-0.208089,0.297193,0.141916,0.277131,-0.902626
11.560000,0.124394,0.834141,-0.208777,0.296768,0.142246,0.277492,-0.902603
11.570000,0.123459,0.835388,-0.209463,0.296345,0.142574,0.277851,-0.902580
11.580000,0.122528,0.836629,-0.210146,0.295925,0.142899,0.278208,-0.902557
11.590000,0.121600,0.837866,-0.210826,0.295507,0.143223,0.278562,-0.902533
11.600000,0.120677,0.839098,-0.211504,0.295092,0.143544,0.278914,-0.902509
11.610000,0.119757,0.840324,-0.212178,0.294679,0.143863,0.279264,-0.902485
11.620000,0.118841,0.841546,-0.212850,0.294269,0.144180,0.279611,-0.902461
11.630000,0.117929,0.842762,-0.213519,0.293862,0.144495,0.279956,-0.902436
11.640000,0.117020,0.843973,-0.214185,0.293456,0.144808,0.280299,-0.902411
11.650000,0.116116,0.845179,-0.214848,0.293054,0.145119,0.280640,-0.902387
11.660000,0.115215,0.846380,-0.215509,0.292653,0.145428,0.280978,-0.902361
11.670000,0.114318,0.847576,-0.216167,0.292256,0.145735,0.281313,-0.902336
11.680000,0.113425,0.848766,-0.216822,0.291860,0.146040,0.281647,-0.902311
11.690000,0.112536,0.849952,-0.217474,0.291467,0.146343,0.281978,-0.902285
11.700000,0.111651,0.851132,-0.218123,0.291077,0.146644,0.282308,-0.902260
11.710000,0.110769,0.852308,-0.218769,0.290689,0.146942,0.282634,-0.902234
11.720000,0.109892,0.853478,-0.219413,0.290303,0.147239,0.282959,-0.902208
11.730000,0.109018,0.854643,-0.220054,0.289920,0.147534,0.283282,-0.902182
11.740000,0.108148,0.855803,-0.220692,0.289539,0.147827,0.283602,-0.902155
11.750000,0.107282,0.856958,-0.221327,0.289160,0.148118,0.283920,-0.902129
11.760000,0.106420,0.858107,-0.221959,0.288784,0.148407,0.284236,-0.902102
11.770000,0.105561,0.859252,-0.222589,0.288410,0.148694,0.284550,-0.902076
11.780000,0.104707,0.860391,-0.223215,0.288039,0.148980,0.284862,-0.902049
11.790000,0.103856,0.861526,-0.223839,0.287670,0.149263,0.285171,-0.902022
11.800000,0.103009,0.862655,-0.224460,0.287303,0.149544,0.285479,-0.901995
